Time(Iteration),DisLinUCB,NIndepLinUCB-alpha=0.3,FCLUB_DC,HetoFedBandit_Simplified
3950,2270,0,2333,0
3975,2270,0,2346,0
4000,2270,0,2362,0
4025,2270,0,2379,0
4050,2270,0,2392,0
4075,2270,0,2403,0
4100,2270,0,2418,0
4125,2270,0,2428,0
4150,2270,0,2439,0
4175,2270,0,2453,0
4200,2270,0,2466,0
4225,2270,0,2481,0
4250,2270,0,2498,0
4275,2270,0,2514,0
4300,2270,0,2529,0
4325,2270,0,2542,0
4350,2270,0,2556,0
4375,2270,0,2569,0
4400,2270,0,2584,0
4425,2384,0,2597,0
4450,2384,0,2613,0
4475,2384,0,2626,0
4500,2384,0,2639,0
4525,2384,0,2654,0
4550,2384,0,2666,0
4575,2384,0,2678,0
4600,2384,0,2693,0
4625,2384,0,2702,0
4650,2384,0,2716,0
4675,2384,0,2730,0
4700,2384,0,2744,0
4725,2384,0,2752,0
4750,2384,0,2764,0
4775,2384,0,2776,0
4800,2384,0,2786,0
4825,2384,0,2800,0
4850,2384,0,2812,0
4875,2384,0,2824,0
4900,2384,0,2838,0
4925,2384,0,2851,0
4950,2384,0,2862,0
4975,2498,0,2876,0
5000,2498,0,2892,0
5025,2498,0,2904,0
5050,2498,0,2913,0
5075,2498,0,2929,0
5100,2498,0,2941,0
5125,2498,0,2953,0
5150,2498,0,2962,0
5175,2498,0,2977,0
5200,2498,0,2989,0
5225,2498,0,3004,0
5250,2498,0,3019,0
5275,2498,0,3032,0
5300,2498,0,3043,0
5325,2498,0,3054,0
5350,2498,0,3065,0
5375,2498,0,3076,0
5400,2498,0,3088,0
5425,2498,0,3103,0
5450,2498,0,3114,0
5475,2498,0,3128,0
5500,2498,0,3138,0
5525,2498,0,3149,0
5550,2498,0,3160,0
5575,2498,0,3168,0
5600,2498,0,3178,0
5625,2498,0,3193,0
5650,2612,0,3206,0
5675,2612,0,3218,0
5700,2612,0,3227,0
5725,2612,0,3239,0
5750,2612,0,3251,0
5775,2612,0,3262,0
5800,2612,0,3274,0
5825,2612,0,3284,0
5850,2612,0,3295,0
5875,2612,0,3305,0
5900,2612,0,3319,0
5925,2612,0,3330,0
5950,2612,0,3341,0
5975,2612,0,3355,0
6000,2612,0,3364,0
6025,2612,0,3376,0
6050,2612,0,3385,0
6075,2612,0,3394,0
6100,2612,0,3405,0
6125,2612,0,3416,0
6150,2612,0,3428,0
6175,2612,0,3438,0
6200,2612,0,3452,0
6225,2612,0,3459,0
6250,2612,0,3468,0
6275,2612,0,3479,0
6300,2612,0,3487,0
6325,2612,0,3503,0
6350,2612,0,3513,0
6375,2726,0,3517,0
6400,2726,0,3529,0
6425,2726,0,3540,0
6450,2726,0,3554,0
6475,2726,0,3563,0
6500,2726,0,3570,0
6525,2726,0,3581,0
6550,2726,0,3592,0
6575,2726,0,3601,0
6600,2726,0,3610,0
6625,2726,0,3623,0
6650,2726,0,3634,0
6675,2726,0,3647,0
6700,2726,0,3656,0
6725,2726,0,3663,0
6750,2726,0,3673,0
6775,2726,0,3681,0
6800,2726,0,3692,0
6825,2726,0,3703,0
6850,2726,0,3715,0
6875,2726,0,3724,0
6900,2726,0,3733,0
6925,2726,0,3744,0
6950,2726,0,3754,0
6975,2726,0,3763,0
7000,2726,0,3772,0
7025,2726,0,3780,0
7050,2726,0,3790,0
7075,2840,0,3800,0
7100,2840,0,3811,0
7125,2840,0,3822,0
7150,2840,0,3830,0
7175,2840,0,3841,0
7200,2840,0,3852,0
7225,2840,0,3860,0
7250,2840,0,3868,0
7275,2840,0,3879,0
7300,2840,0,3891,0
7325,2840,0,3902,0
7350,2840,0,3910,0
7375,2840,0,3916,0
7400,2840,0,3925,0
7425,2840,0,3936,0
7450,2840,0,3946,0
7475,2840,0,3957,0
7500,2840,0,3962,0
7525,2840,0,3974,0
7550,2840,0,3982,0
7575,2840,0,3991,0
7600,2840,0,3997,0
7625,2840,0,4009,0
7650,2840,0,4020,0
7675,2840,0,4028,0
7700,2840,0,4033,0
7725,2840,0,4044,0
7750,2840,0,4055,0
7775,2840,0,4066,0
7800,2840,0,4072,0
7825,2840,0,4079,0
7850,2840,0,4092,0
7875,2840,0,4097,0
7900,2840,0,4108,0
7925,2840,0,4118,0
7950,2840,0,4125,0
7975,2840,0,4131,0
8000,2954,0,4140,0
8025,2954,0,4150,0
8050,2954,0,4158,0
8075,2954,0,4165,0
8100,2954,0,4172,0
8125,2954,0,4181,0
8150,2954,0,4188,0
8175,2954,0,4197,0
8200,2954,0,4201,0
8225,2954,0,4204,0
8250,2954,0,4206,0
8275,2954,0,4211,0
8300,2954,0,4219,0
8325,2954,0,4226,0
8350,2954,0,4233,0
8375,2954,0,4239,0
8400,2954,0,4245,0
8425,2954,0,4253,0
8450,2954,0,4264,0
8475,2954,0,4272,0
8500,2954,0,4279,0
8525,2954,0,4289,0
8550,2954,0,4295,0
8575,2954,0,4299,0
8600,2954,0,4307,0
8625,2954,0,4313,0
8650,2954,0,4322,0
8675,2954,0,4330,0
8700,2954,0,4339,0
8725,2954,0,4344,0
8750,2954,0,4350,0
8775,2954,0,4358,0
8800,2954,0,4364,0
8825,2954,0,4375,0
8850,2954,0,4379,0
8875,2954,0,4386,0
8900,2954,0,4395,0
8925,2954,0,4402,0
8950,2954,0,4411,0
8975,3068,0,4417,0
9000,3068,0,4423,0
9025,3068,0,4432,0
9050,3068,0,4437,0
9075,3068,0,4444,0
9100,3068,0,4451,0
9125,3068,0,4460,0
9150,3068,0,4469,0
9175,3068,0,4474,0
9200,3068,0,4479,0
9225,3068,0,4488,0
9250,3068,0,4493,0
9275,3068,0,4496,0
9300,3068,0,4506,0
9325,3068,0,4513,0
9350,3068,0,4519,0
9375,3068,0,4526,0
9400,3068,0,4535,0
9425,3068,0,4539,0
9450,3068,0,4550,0
9475,3068,0,4555,0
9500,3068,0,4563,0
9525,3068,0,4570,0
9550,3068,0,4576,0
9575,3068,0,4583,0
9600,3068,0,4588,0
9625,3068,0,4592,0
9650,3068,0,4600,0
9675,3068,0,4606,0
9700,3068,0,4615,0
9725,3068,0,4619,0
9750,3068,0,4628,0
9775,3068,0,4635,0
9800,3182,0,4639,0
9825,3182,0,4646,0
9850,3182,0,4654,0
9875,3182,0,4659,0
9900,3182,0,4666,0
9925,3182,0,4674,0
9950,3182,0,4680,0
9975,3182,0,4686,0
10000,3182,0,4695,0
10025,3182,0,4700,0
10050,3182,0,4707,0
10075,3182,0,4715,0
10100,3182,0,4719,0
10125,3182,0,4726,0
10150,3182,0,4736,0
10175,3182,0,4742,0
10200,3182,0,4747,0
10225,3182,0,4752,0
10250,3182,0,4758,0
10275,3182,0,4763,0
10300,3182,0,4771,0
10325,3182,0,4777,0
10350,3182,0,4783,0
10375,3182,0,4787,0
10400,3182,0,4794,0
10425,3182,0,4801,0
10450,3182,0,4806,0
10475,3182,0,4814,0
10500,3182,0,4818,0
10525,3182,0,4827,0
10550,3182,0,4834,0
10575,3182,0,4839,0
10600,3182,0,4843,0
10625,3182,0,4850,0
10650,3296,0,4860,0
10675,3296,0,4868,0
10700,3296,0,4871,0
10725,3296,0,4881,0
10750,3296,0,4884,0
10775,3296,0,4890,0
10800,3296,0,4894,0
10825,3296,0,4900,0
10850,3296,0,4906,0
10875,3296,0,4914,0
10900,3296,0,4921,0
10925,3296,0,4927,0
10950,3296,0,4935,0
10975,3296,0,4941,0
11000,3296,0,4945,0
11025,3296,0,4954,0
11050,3296,0,4960,0
11075,3296,0,4963,0
11100,3296,0,4970,0
11125,3296,0,4978,0
11150,3296,0,4982,0
11175,3296,0,4986,0
11200,3296,0,4992,0
11225,3296,0,4998,0
11250,3296,0,5009,0
11275,3296,0,5011,0
11300,3296,0,5016,0
11325,3296,0,5021,0
11350,3296,0,5027,0
11375,3296,0,5035,0
11400,3296,0,5038,0
11425,3296,0,5041,0
11450,3296,0,5047,0
11475,3296,0,5053,0
11500,3296,0,5060,0
11525,3296,0,5066,0
11550,3296,0,5073,0
11575,3296,0,5079,0
11600,3296,0,5084,0
11625,3296,0,5088,0
11650,3296,0,5095,0
11675,3296,0,5103,0
11700,3296,0,5106,0
11725,3296,0,5113,0
11750,3296,0,5118,0
11775,3296,0,5122,0
11800,3296,0,5126,0
11825,3296,0,5130,0
11850,3296,0,5137,0
11875,3296,0,5141,0
11900,3296,0,5144,0
11925,3296,0,5149,0
11950,3410,0,5156,0
11975,3410,0,5163,0
12000,3410,0,5170,0
12025,3410,0,5180,0
12050,3410,0,5185,0
12075,3410,0,5189,0
12100,3410,0,5198,0
12125,3410,0,5203,0
12150,3410,0,5206,0
12175,3410,0,5212,0
12200,3410,0,5216,0
12225,3410,0,5220,0
12250,3410,0,5224,0
12275,3410,0,5230,0
12300,3410,0,5234,0
12325,3410,0,5240,0
12350,3410,0,5246,0
12375,3410,0,5254,0
12400,3410,0,5262,0
12425,3410,0,5267,0
12450,3410,0,5271,0
12475,3410,0,5274,0
12500,3410,0,5278,0
12525,3410,0,5282,0
12550,3410,0,5289,0
12575,3410,0,5293,0
12600,3410,0,5295,0
12625,3410,0,5298,0
12650,3410,0,5305,0
12675,3410,0,5312,0
12700,3410,0,5317,0
12725,3410,0,5325,0
12750,3410,0,5328,0
12775,3410,0,5337,0
12800,3410,0,5341,0
12825,3410,0,5343,0
12850,3410,0,5347,0
12875,3410,0,5356,0
12900,3410,0,5360,0
12925,3410,0,5363,0
12950,3410,0,5368,0
12975,3410,0,5374,0
13000,3410,0,5378,0
13025,3410,0,5382,0
13050,3410,0,5387,0
13075,3410,0,5392,0
13100,3410,0,5397,0
13125,3410,0,5402,0
13150,3524,0,5409,0
13175,3524,0,5416,0
13200,3524,0,5421,0
13225,3524,0,5427,0
13250,3524,0,5431,0
13275,3524,0,5436,0
13300,3524,0,5440,0
13325,3524,0,5445,0
13350,3524,0,5450,0
13375,3524,0,5452,0
13400,3524,0,5454,0
13425,3524,0,5460,0
13450,3524,0,5467,0
13475,3524,0,5473,0
13500,3524,0,5480,0
13525,3524,0,5485,0
13550,3524,0,5491,0
13575,3524,0,5496,0
13600,3524,0,5500,0
13625,3524,0,5504,0
13650,3524,0,5512,0
13675,3524,0,5515,0
13700,3524,0,5522,0
13725,3524,0,5525,0
13750,3524,0,5529,0
13775,3524,0,5532,0
13800,3524,0,5537,0
13825,3524,0,5540,0
13850,3524,0,5543,0
13875,3524,0,5549,0
13900,3524,0,5555,0
13925,3524,0,5558,0
13950,3524,0,5564,0
13975,3524,0,5570,0
14000,3524,0,5575,0
14025,3524,0,5576,0
14050,3524,0,5583,0
14075,3524,0,5587,0
14100,3524,0,5593,0
14125,3524,0,5600,0
14150,3524,0,5602,0
14175,3524,0,5606,0
14200,3524,0,5611,0
14225,3524,0,5616,0
14250,3524,0,5621,0
14275,3524,0,5624,0
14300,3524,0,5629,0
14325,3524,0,5633,0
14350,3524,0,5637,0
14375,3524,0,5644,0
14400,3524,0,5650,0
14425,3524,0,5652,0
14450,3524,0,5655,0
14475,3524,0,5658,0
14500,3638,0,5666,0
14525,3638,0,5668,0
14550,3638,0,5675,0
14575,3638,0,5678,0
14600,3638,0,5685,0
14625,3638,0,5690,0
14650,3638,0,5694,0
14675,3638,0,5698,0
14700,3638,0,5701,0
14725,3638,0,5706,0
14750,3638,0,5711,0
14775,3638,0,5716,0
14800,3638,0,5721,0
14825,3638,0,5726,0
14850,3638,0,5732,0
14875,3638,0,5736,0
14900,3638,0,5740,0
14925,3638,0,5746,0
14950,3638,0,5751,0
14975,3638,0,5755,0
15000,3638,0,5763,0
15025,3638,0,5766,0
15050,3638,0,5771,0
15075,3638,0,5774,0
15100,3638,0,5779,0
15125,3638,0,5784,0
15150,3638,0,5791,0
15175,3638,0,5793,0
15200,3638,0,5797,0
15225,3638,0,5801,0
15250,3638,0,5805,0
15275,3638,0,5809,0
15300,3638,0,5814,0
15325,3638,0,5822,0
15350,3638,0,5827,0
15375,3638,0,5829,0
15400,3638,0,5833,0
15425,3638,0,5840,0
15450,3638,0,5843,0
15475,3638,0,5847,0
15500,3638,0,5853,0
15525,3638,0,5855,0
15550,3638,0,5861,0
15575,3638,0,5866,0
15600,3638,0,5869,0
15625,3638,0,5873,0
15650,3638,0,5882,0
15675,3638,0,5885,0
15700,3638,0,5888,0
15725,3638,0,5891,0
15750,3638,0,5895,0
15775,3638,0,5897,0
15800,3638,0,5901,0
15825,3638,0,5905,0
15850,3638,0,5909,0
15875,3638,0,5913,0
15900,3638,0,5919,0
15925,3638,0,5923,0
15950,3752,0,5929,0
15975,3752,0,5934,0
16000,3752,0,5938,0
16025,3752,0,5940,0
16050,3752,0,5946,0
16075,3752,0,5950,0
16100,3752,0,5955,0
16125,3752,0,5959,0
16150,3752,0,5962,0
16175,3752,0,5965,0
16200,3752,0,5971,0
16225,3752,0,5976,0
16250,3752,0,5980,0
16275,3752,0,5983,0
16300,3752,0,5987,0
16325,3752,0,5991,0
16350,3752,0,5994,0
16375,3752,0,5997,0
16400,3752,0,6000,0
16425,3752,0,6000,0
16450,3752,0,6000,0
16475,3752,0,6000,0
16500,3752,0,6002,0
16525,3752,0,6003,0
16550,3752,0,6005,0
16575,3752,0,6007,0
16600,3752,0,6013,0
16625,3752,0,6019,0
16650,3752,0,6022,0
16675,3752,0,6024,0
16700,3752,0,6026,0
16725,3752,0,6030,0
16750,3752,0,6034,0
16775,3752,0,6040,0
16800,3752,0,6044,0
16825,3752,0,6046,0
16850,3752,0,6054,0
16875,3752,0,6058,0
16900,3752,0,6061,0
16925,3752,0,6063,0
16950,3752,0,6068,0
16975,3752,0,6071,0
17000,3752,0,6075,0
17025,3752,0,6078,0
17050,3752,0,6081,0
17075,3752,0,6083,0
17100,3752,0,6087,0
17125,3752,0,6094,0
17150,3752,0,6099,0
17175,3752,0,6103,0
17200,3752,0,6106,0
17225,3752,0,6107,0
17250,3752,0,6112,0
17275,3752,0,6116,0
17300,3752,0,6118,0
17325,3752,0,6125,0
17350,3752,0,6126,0
17375,3752,0,6130,0
17400,3752,0,6133,0
17425,3752,0,6136,0
17450,3752,0,6142,0
17475,3752,0,6148,0
17500,3752,0,6153,0
17525,3866,0,6157,0
17550,3866,0,6160,0
17575,3866,0,6165,0
17600,3866,0,6167,0
17625,3866,0,6171,0
17650,3866,0,6172,0
17675,3866,0,6180,0
17700,3866,0,6184,0
17725,3866,0,6186,0
17750,3866,0,6196,0
17775,3866,0,6198,0
17800,3866,0,6201,0
17825,3866,0,6204,0
17850,3866,0,6208,0
17875,3866,0,6210,0
17900,3866,0,6215,0
17925,3866,0,6220,0
17950,3866,0,6222,0
17975,3866,0,6226,0
18000,3866,0,6229,0
18025,3866,0,6230,0
18050,3866,0,6236,0
18075,3866,0,6240,0
18100,3866,0,6246,0
18125,3866,0,6249,0
18150,3866,0,6254,0
18175,3866,0,6256,0
18200,3866,0,6259,0
18225,3866,0,6263,0
18250,3866,0,6268,0
18275,3866,0,6269,0
18300,3866,0,6273,0
18325,3866,0,6276,0
18350,3866,0,6276,0
18375,3866,0,6277,0
18400,3866,0,6281,0
18425,3866,0,6288,0
18450,3866,0,6292,0
18475,3866,0,6300,0
18500,3866,0,6305,0
18525,3866,0,6306,0
18550,3866,0,6311,0
18575,3866,0,6312,0
18600,3866,0,6316,0
18625,3866,0,6318,0
18650,3866,0,6320,0
18675,3866,0,6322,0
18700,3866,0,6325,0
18725,3866,0,6329,0
18750,3866,0,6335,0
18775,3866,0,6341,0
18800,3866,0,6344,0
18825,3866,0,6348,0
18850,3866,0,6350,0
18875,3866,0,6352,0
18900,3866,0,6358,0
18925,3866,0,6364,0
18950,3866,0,6369,0
18975,3866,0,6376,0
19000,3866,0,6379,0
19025,3866,0,6380,0
19050,3866,0,6382,0
19075,3980,0,6383,0
19100,3980,0,6386,0
19125,3980,0,6389,0
19150,3980,0,6392,0
19175,3980,0,6395,0
19200,3980,0,6397,0
19225,3980,0,6400,0
19250,3980,0,6405,0
19275,3980,0,6408,0
19300,3980,0,6411,0
19325,3980,0,6413,0
19350,3980,0,6416,0
19375,3980,0,6422,0
19400,3980,0,6426,0
19425,3980,0,6428,0
19450,3980,0,6431,0
19475,3980,0,6435,0
19500,3980,0,6439,0
19525,3980,0,6444,0
19550,3980,0,6447,0
19575,3980,0,6453,0
19600,3980,0,6457,0
19625,3980,0,6460,0
19650,3980,0,6461,0
19675,3980,0,6462,0
19700,3980,0,6464,0
19725,3980,0,6468,0
19750,3980,0,6471,0
19775,3980,0,6473,0
19800,3980,0,6475,0
19825,3980,0,6477,0
19850,3980,0,6482,0
19875,3980,0,6486,0
19900,3980,0,6491,0
19925,3980,0,6497,0
19950,3980,0,6497,0
19975,3980,0,6497,0
20000,3980,0,6501,0
20025,3980,0,6504,0
20050,3980,0,6508,0
20075,3980,0,6509,0
20100,3980,0,6515,0
20125,3980,0,6521,0
20150,3980,0,6524,0
20175,3980,0,6526,0
20200,3980,0,6529,0
20225,3980,0,6532,0
20250,3980,0,6537,0
20275,3980,0,6539,0
20300,3980,0,6544,0
20325,3980,0,6546,0
20350,3980,0,6546,0
20375,3980,0,6550,0
20400,3980,0,6551,0
20425,3980,0,6557,0
20450,3980,0,6558,0
20475,3980,0,6562,0
20500,3980,0,6563,0
20525,3980,0,6569,0
20550,3980,0,6574,0
20575,3980,0,6576,0
20600,3980,0,6579,0
20625,3980,0,6580,0
20650,4094,0,6586,0
20675,4094,0,6589,0
20700,4094,0,6589,0
20725,4094,0,6593,0
20750,4094,0,6596,0
20775,4094,0,6599,0
20800,4094,0,6601,0
20825,4094,0,6605,0
20850,4094,0,6609,0
20875,4094,0,6616,0
20900,4094,0,6618,0
20925,4094,0,6619,0
20950,4094,0,6623,0
20975,4094,0,6626,0
21000,4094,0,6629,0
21025,4094,0,6631,0
21050,4094,0,6635,0
21075,4094,0,6639,0
21100,4094,0,6643,0
21125,4094,0,6647,0
21150,4094,0,6653,0
21175,4094,0,6656,0
21200,4094,0,6660,0
21225,4094,0,6661,0
21250,4094,0,6664,0
21275,4094,0,6668,0
21300,4094,0,6670,0
21325,4094,0,6672,0
21350,4094,0,6674,0
21375,4094,0,6677,0
21400,4094,0,6681,0
21425,4094,0,6683,0
21450,4094,0,6686,0
21475,4094,0,6687,0
21500,4094,0,6692,0
21525,4094,0,6697,0
21550,4094,0,6698,0
21575,4094,0,6702,0
21600,4094,0,6706,0
21625,4094,0,6707,0
21650,4094,0,6712,0
21675,4094,0,6715,0
21700,4094,0,6716,0
21725,4094,0,6720,0
21750,4094,0,6722,0
21775,4094,0,6725,0
21800,4094,0,6730,0
21825,4094,0,6733,0
21850,4094,0,6734,0
21875,4094,0,6734,0
21900,4094,0,6736,0
21925,4094,0,6742,0
21950,4094,0,6746,0
21975,4094,0,6749,0
22000,4094,0,6753,0
22025,4094,0,6756,0
22050,4094,0,6757,0
22075,4094,0,6760,0
22100,4094,0,6764,0
22125,4094,0,6768,0
22150,4094,0,6769,0
22175,4094,0,6774,0
22200,4094,0,6776,0
22225,4094,0,6777,0
22250,4094,0,6779,0
22275,4094,0,6782,0
22300,4208,0,6785,0
22325,4208,0,6787,0
22350,4208,0,6791,0
22375,4208,0,6796,0
22400,4208,0,6800,0
22425,4208,0,6801,0
22450,4208,0,6805,0
22475,4208,0,6808,0
22500,4208,0,6809,0
22525,4208,0,6810,0
22550,4208,0,6815,0
22575,4208,0,6818,0
22600,4208,0,6820,0
22625,4208,0,6824,0
22650,4208,0,6827,0
22675,4208,0,6830,0
22700,4208,0,6833,0
22725,4208,0,6836,0
22750,4208,0,6838,0
22775,4208,0,6840,0
22800,4208,0,6843,0
22825,4208,0,6846,0
22850,4208,0,6849,0
22875,4208,0,6854,0
22900,4208,0,6857,0
22925,4208,0,6859,0
22950,4208,0,6861,0
22975,4208,0,6862,0
23000,4208,0,6866,0
23025,4208,0,6869,0
23050,4208,0,6872,0
23075,4208,0,6874,0
23100,4208,0,6876,0
23125,4208,0,6879,0
23150,4208,0,6882,0
23175,4208,0,6883,0
23200,4208,0,6884,0
23225,4208,0,6887,0
23250,4208,0,6890,0
23275,4208,0,6891,0
23300,4208,0,6893,0
23325,4208,0,6898,0
23350,4208,0,6903,0
23375,4208,0,6906,0
23400,4208,0,6911,0
23425,4208,0,6914,0
23450,4208,0,6916,0
23475,4208,0,6920,0
23500,4208,0,6921,0
23525,4208,0,6924,0
23550,4208,0,6926,0
23575,4208,0,6928,0
23600,4208,0,6931,0
23625,4322,0,6934,0
23650,4322,0,6935,0
23675,4322,0,6937,0
23700,4322,0,6940,0
23725,4322,0,6942,0
23750,4322,0,6947,0
23775,4322,0,6948,0
23800,4322,0,6951,0
23825,4322,0,6957,0
23850,4322,0,6958,0
23875,4322,0,6961,0
23900,4322,0,6962,0
23925,4322,0,6963,0
23950,4322,0,6965,0
23975,4322,0,6968,0
24000,4322,0,6974,0
24025,4322,0,6978,0
24050,4322,0,6981,0
24075,4322,0,6983,0
24100,4322,0,6985,0
24125,4322,0,6987,0
24150,4322,0,6989,0
24175,4322,0,6992,0
24200,4322,0,6996,0
24225,4322,0,6997,0
24250,4322,0,7000,0
24275,4322,0,7003,0
24300,4322,0,7004,0
24325,4322,0,7006,0
24350,4322,0,7011,0
24375,4322,0,7012,0
24400,4322,0,7016,0
24425,4322,0,7017,0
24450,4322,0,7017,0
24475,4322,0,7023,0
24500,4322,0,7025,0
24525,4322,0,7029,0
24550,4322,0,7031,0
24575,4322,0,7031,0
24600,4322,0,7032,0
24625,4322,0,7037,0
24650,4322,0,7042,0
24675,4322,0,7044,0
24700,4322,0,7045,0
24725,4322,0,7048,0
24750,4322,0,7051,0
24775,4322,0,7055,0
24800,4322,0,7056,0
24825,4322,0,7057,0
24850,4322,0,7061,0
24875,4322,0,7067,0
24900,4322,0,7068,0
24925,4322,0,7070,0
24950,4322,0,7072,0
24975,4322,0,7073,0
25000,4322,0,7074,0
25025,4436,0,7076,0
25050,4436,0,7078,0
25075,4436,0,7078,0
25100,4436,0,7079,0
25125,4436,0,7082,0
25150,4436,0,7086,0
25175,4436,0,7089,0
25200,4436,0,7093,0
25225,4436,0,7095,0
25250,4436,0,7096,0
25275,4436,0,7096,0
25300,4436,0,7098,0
25325,4436,0,7100,0
25350,4436,0,7101,0
25375,4436,0,7103,0
25400,4436,0,7108,0
25425,4436,0,7110,0
25450,4436,0,7112,0
25475,4436,0,7116,0
25500,4436,0,7119,0
25525,4436,0,7121,0
25550,4436,0,7122,0
25575,4436,0,7126,0
25600,4436,0,7128,0
25625,4436,0,7130,0
25650,4436,0,7131,0
25675,4436,0,7131,0
25700,4436,0,7136,0
25725,4436,0,7139,0
25750,4436,0,7143,0
25775,4436,0,7143,0
25800,4436,0,7145,0
25825,4436,0,7145,0
25850,4436,0,7152,0
25875,4436,0,7156,0
25900,4436,0,7157,0
25925,4436,0,7159,0
25950,4436,0,7160,0
25975,4436,0,7162,0
26000,4436,0,7165,0
26025,4436,0,7167,0
26050,4436,0,7175,0
26075,4436,0,7175,0
26100,4436,0,7177,0
26125,4436,0,7178,0
26150,4436,0,7182,0
26175,4436,0,7184,0
26200,4436,0,7187,0
26225,4436,0,7189,0
26250,4550,0,7195,0
26275,4550,0,7196,0
26300,4550,0,7197,0
26325,4550,0,7198,0
26350,4550,0,7198,0
26375,4550,0,7201,0
26400,4550,0,7205,0
26425,4550,0,7206,0
26450,4550,0,7209,0
26475,4550,0,7211,0
26500,4550,0,7212,0
26525,4550,0,7215,0
26550,4550,0,7217,0
26575,4550,0,7218,0
26600,4550,0,7220,0
26625,4550,0,7222,0
26650,4550,0,7225,0
26675,4550,0,7227,0
26700,4550,0,7234,0
26725,4550,0,7236,0
26750,4550,0,7238,0
26775,4550,0,7241,0
26800,4550,0,7242,0
26825,4550,0,7244,0
26850,4550,0,7244,0
26875,4550,0,7247,0
26900,4550,0,7249,0
26925,4550,0,7251,0
26950,4550,0,7254,0
